,leage,game,view,length,real_time,duration,chat
101220,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21382.478,EU is a bunch of TURKEYS
101221,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21382.539,PogU
101222,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21382.749,CG GO GO
101223,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21383.042999999998,📞 AYAYA MOSHI MOSHI 📞 AYAYA RUNNING LOW ON CUTIES 📞 AYAYA NEED BACKUP 📞 AYAYA ARIGATO
101224,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21383.068,Turks losing to NA KEKW
101225,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21383.107000000004,NA MALDING PepeLaugh NA MALDING PepeLaugh NA MALDING PepeLaugh NA MALDING PepeLaugh
101226,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21383.139,LULW
101227,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:56,21383.168999999998,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now.."
101228,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:58,21384.507999999998,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don’t believe me, I will copy and paste this on my other accounts right now."
101229,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:58,21384.891,When fla plays ?
101230,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:59,21385.586,don't @ me hashBk
101231,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:59,21385.659,BYE EAST EU HeyGuys BYE EAST EU HeyGuys
101232,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:59,21385.801,oh oh oh
101233,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:42:59,21386.02,im tired of this trash group lol
101234,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:00,21386.306,PINK RUMBLE AYAYA
101235,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:00,21386.507,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now.."
101236,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:00,21386.654,LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL
101237,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:00,21386.996,FNCC
101238,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:01,21387.311,is it a BO5?
101239,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:01,21387.345,ALL I WANT IS AN ASIAN GF
101240,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:01,21387.8,2 RUMBLES POG
101241,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:01,21388.002,LCK LULW
101242,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:02,21388.366,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now."
101243,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:04,21390.501,TLC = /= EUROPE
101244,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:04,21391.211,": Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now.."
101245,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:05,21391.751,MODS WeirdChamp Clap
101246,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:05,21391.807,HALF OF LCS PLAYERS CANT EVEN SPEAK ANY OTHER LANGUAGE THAN KOREAN LMAO EleGiggle
101247,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:06,21392.701,Prestige neeko
101248,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:06,21392.889,2 rumbles? PogU
101249,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:06,21393.222,WHY NA SO QUIET♿WHY NA SO QUIET♿WHY NA SO QUIET♿WHY NA SO QUIET♿
101250,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:07,21393.306,LUCI PYKE LUL
101251,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:07,21393.827,PokScizor
101252,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:08,21394.665,"CrookedSerpent: Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don’t believe me, I will copy and paste this on my other accounts right now. ."
101253,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:09,21395.805,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now"
101254,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:10,21396.412,AYAYA QUEBEC REPRESENTE VAS-Y VULCAN AYAYA
101255,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:10,21396.928,TWITCH CHAT MADE ME DO IT PanicVis
101256,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:11,21397.821,LUL EU LUL TRASH LUL EU LUL TRASH LUL
101257,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:11,21398.122000000003,Neeko Ayaya
101258,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:11,21398.229,muddyH NA muddyH EU muddyH NA muddyH EU muddyH
101259,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:12,21398.35,slow mode isnt even on clown chat WeirdChamp
101260,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:12,21398.442000000003,FortOne
101261,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:12,21398.496,assasin botlane!
101262,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:12,21399.109,STAR GUARDIAN TANNER TIME. STR GUARDIAN TANNER TIME ATAR GUARDIAN TANNER TIME
101263,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:13,21399.385,This chat LUL
101264,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:13,21400.132999999998,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don’t believe me, I will copy and paste this on my other accounts right now."
101265,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:13,21400.136000000002,LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LULLUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL
101266,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:14,21400.697,PETER PYKER WeirdChamp PETER PYKER WeirdChamp
101267,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:15,21401.496,NA PYKE Pog
101268,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:15,21401.685,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don’t believe me, I will copy and paste this on my other accounts right now."
101269,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:15,21402.231,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now. AYAYA"
101270,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:16,21402.316000000003,LCK > ALL
101271,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:16,21403.118,NA ADS LULW NA LOL LULW NA MUSIC LULW NA EDUCATION LULW NA HEALTHCARE LULW
101272,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:17,21403.421000000002,monkaS monkaULTRA
101273,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:17,21403.536,haHAA
101274,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:17,21403.766,NA PYKE LULW
101275,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:17,21403.846,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now."
101276,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:17,21404.068,@koncha_kr clintAY clintAY clintAY clintAY
101277,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:18,21404.566000000003,"ct on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now.."
101278,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:20,21406.468999999997,♿BYE EU KEKW ♿ BYE EU KEKW♿ BYE EU KEKW ♿
101279,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:20,21406.674,wtf 2 shens?
101280,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:20,21406.769,Huni BlessRNG BlessRNG BlessRNG
101281,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:21,21407.357999999997,#STAYROYAL #RYLWIN
101282,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:21,21407.896,Pepega 📣 FLAMEEEEEENGOOO
101283,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:21,21408.007,NA. NO ACHIEVEMENTS LUL
101284,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:22,21408.755,cmonBruh
101285,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:22,21408.807999999997,Avwige
101286,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:22,21409.203999999998,AYAYA WEEBS IN AYAYA
101287,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:23,21409.315,📞 AYAYA MOSHI MOSHI 📞 AYAYA RUNNING LOW ON CUTIES 📞 AYAYA NEED BACKUP 📞 AYAYA ARIGATO
101288,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:23,21409.342,start guardian neeko AYAYA
101289,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:23,21409.458,RPGAyaya
101290,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:23,21409.591,DEPENDING ON ARABIA EleGiggle NEGATIVE IQ PRESIDENT EleGiggle GETTING SISTER PREGNANT EleGiggle NO EDUCATION EleGiggle FULL TEETH IMPLANTS EleGiggle CAN'T EVEN GO TO MCDONALDS WITHOUT GETTING SHOT EleGiggle THINK THEY HAVE THE STRONGEST ARMY EleGiggle LOST TO VIETNAMESE AND IRAQI FARMERS EleGiggle THINK THEY WON WW2 EleGiggle MUST BE NA EleGiggle
101291,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:23,21409.664,peped
101292,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:23,21409.926,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don't believe me, I will copy and paste this on my other accounts right now"
101293,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:24,21411.176,IMAGINE NOT BANNING RUMBLE VS HUNI LUL IMAGINE NOT BANNING RUMBLE VS HUNI LUL
101294,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:25,21411.346,cmonBruh
101295,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:25,21411.568,2 RUMBLE KEKW
101296,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:25,21411.89,NEEKO
101297,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:25,21411.99,NEEKO NEEKO NEE 🤙 AYAYA 🤙
101298,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:25,21412.178,📞 MOSHI MOSHI 📞 BOSSU 📞
101299,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:26,21412.461,"Hey mods, did you really think that slow mode will affect on me. I will let you know that I have multiple accounts in this chat right now. If you don’t believe me, I will copy and paste this on my other accounts right now."
101300,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:26,21412.793999999998,CIS>NA>EUW LUL
101301,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:26,21412.854,2 RUMBLES PogU
101302,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:26,21412.916,cmonBruh
101303,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:26,21412.96,RIOT IS NA COMPANY SeemsGood EPIC IS NA COMPANY SeemsGood VALVE IS NA COMPANY SeemsGood BLIZZARD IS NA COMPANY SeemsGood WHERE IS EU COMPANY LUL
101304,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:26,21413.03,OBAA AYAYA
101305,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:28,21414.404,nEEKO NEEKO NEE
101306,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:28,21414.599,twitch_ok why would NA be quiet? it's 1-0 LUL
101307,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:43:29,21416.085,"Kreygas,"
